Instituciones;Producto;Monto
Banco BTG Pactual Chile;Cartera deteriorada;28778.0
Banco Consorcio;Cartera deteriorada;176305.0
Banco de Chile;Cartera deteriorada;1084746.0
Banco de Crédito e Inversiones;Cartera deteriorada;1522142.0
Banco del Estado de Chile;Cartera deteriorada;2417539.0
Banco do Brasil S.A.;Cartera deteriorada;2116.0
Banco Falabella;Cartera deteriorada;286134.0
Banco Internacional;Cartera deteriorada;162691.0
Banco Ripley;Cartera deteriorada;120344.0
Banco Santander-Chile;Cartera deteriorada;1821383.0
Banco Security;Cartera deteriorada;321464.0
Bank of China, Agencia en Chile;Cartera deteriorada;0.0
China Construction Bank, Agencia en Chile;Cartera deteriorada;0.0
HSBC Bank (Chile);Cartera deteriorada;9768.0
Itaú Corpbanca;Cartera deteriorada;1561659.0
JP Morgan Chase Bank, N.A.;Cartera deteriorada;0.0
Scotiabank Chile;Cartera deteriorada;1189967.0
