Instituciones;Producto;Monto
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones;3738.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones;10979.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones;562658.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones;0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones;288131.0
Banco Bice;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;1365056.0
Banco BTG Pactual Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;0.0
Banco Consorcio;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;683645.0
Banco de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;13191573.0
Banco de Crédito e Inversiones;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;12272860.0
Banco del Estado de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;12293404.0
Banco do Brasil S.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;0.0
Banco Falabella;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;3259570.0
Banco Internacional;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;52115.0
Banco Ripley;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;705055.0
Banco Santander-Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;16962809.0
Banco Security;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;1174809.0
Bank of China, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;0.0
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;0.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;155.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;7615754.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Total;12736940.0
Banco Bice;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;4191.0
Banco BTG Pactual Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;0.0
Banco Consorcio;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;6082.0
Banco de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;289276.0
Banco de Crédito e Inversiones;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;328048.0
Banco del Estado de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;371095.0
Banco do Brasil S.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;0.0
Banco Falabella;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;219984.0
Banco Internacional;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;823.0
Banco Ripley;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;91239.0
Banco Santander-Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;357269.0
Banco Security;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;26284.0
Bank of China, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;0.0
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;0.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;1.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;212926.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones;266388.0
Banco Bice;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;153290.0
Banco BTG Pactual Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;0.0
Banco Consorcio;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;93770.0
Banco de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;3990634.0
Banco de Crédito e Inversiones;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;3552237.0
Banco del Estado de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;1991790.0
Banco do Brasil S.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;0.0
Banco Falabella;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;2741921.0
Banco Internacional;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;12679.0
Banco Ripley;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;681048.0
Banco Santander-Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;4936902.0
Banco Security;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;478477.0
Bank of China, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;0.0
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;0.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;155.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;2495859.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total;3020925.0
Banco Bice;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;105321.0
Banco BTG Pactual Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;0.0
Banco Consorcio;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;89539.0
Banco de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;2804981.0
Banco de Crédito e Inversiones;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;2240031.0
Banco del Estado de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;1666659.0
Banco do Brasil S.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;0.0
Banco Falabella;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;928125.0
Banco Internacional;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;10902.0
Banco Ripley;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;100243.0
Banco Santander-Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;3761413.0
Banco Security;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;324455.0
Bank of China, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;0.0
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;0.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;155.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;1881381.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas;1585661.0
Banco Bice;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;38827.0
Banco BTG Pactual Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;0.0
Banco Consorcio;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;2076.0
Banco de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;1019339.0
Banco de Crédito e Inversiones;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;1221541.0
Banco del Estado de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;269116.0
Banco do Brasil S.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;0.0
Banco Falabella;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;1774283.0
Banco Internacional;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;939.0
Banco Ripley;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;580805.0
Banco Santander-Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;1046047.0
Banco Security;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;92871.0
Bank of China, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;0.0
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;0.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;0.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;445575.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito;1365905.0
Banco Bice;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;9142.0
Banco BTG Pactual Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;0.0
Banco Consorcio;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;2155.0
Banco de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;166314.0
Banco de Crédito e Inversiones;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;90665.0
Banco del Estado de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;56015.0
Banco do Brasil S.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;0.0
Banco Falabella;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;39513.0
Banco Internacional;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;838.0
Banco Ripley;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;0.0
Banco Santander-Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;129442.0
Banco Security;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;61151.0
Bank of China, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;0.0
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;0.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;0.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;168903.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros;69359.0
Banco Bice;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;2580.0
Banco BTG Pactual Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;0.0
Banco Consorcio;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;4933.0
Banco de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;258062.0
Banco de Crédito e Inversiones;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;278480.0
Banco del Estado de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;197746.0
Banco do Brasil S.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;0.0
Banco Falabella;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;216530.0
Banco Internacional;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;668.0
Banco Ripley;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;91143.0
Banco Santander-Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;291043.0
Banco Security;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;25309.0
Bank of China, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;0.0
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;0.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;1.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;169272.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones;223401.0
Banco Bice;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;1211766.0
Banco BTG Pactual Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;0.0
Banco Consorcio;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;589875.0
Banco de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;9200939.0
Banco de Crédito e Inversiones;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;8720623.0
Banco del Estado de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;10301614.0
Banco do Brasil S.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;0.0
Banco Falabella;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;517649.0
Banco Internacional;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;39436.0
Banco Ripley;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;24007.0
Banco Santander-Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;12025907.0
Banco Security;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;696332.0
Bank of China, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;0.0
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;0.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;0.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;5119895.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones;9716015.0
Banco Bice;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;1611.0
Banco BTG Pactual Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;0.0
Banco Consorcio;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;1149.0
Banco de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;31214.0
Banco de Crédito e Inversiones;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;49568.0
Banco del Estado de Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;173349.0
Banco do Brasil S.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;0.0
Banco Falabella;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;3454.0
Banco Internacional;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;155.0
Banco Ripley;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;96.0
Banco Santander-Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;66226.0
Banco Security;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;975.0
Bank of China, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;0.0
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;0.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;0.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;43654.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones;42987.0
Banco Bice;Colocaciones;6396199.0
Banco BTG Pactual Chile;Colocaciones;1140527.0
Banco Consorcio;Colocaciones;3660790.0
Banco de Chile;Colocaciones;31236471.0
Banco de Crédito e Inversiones;Colocaciones;37322640.0
Banco del Estado de Chile;Colocaciones;27871725.0
Banco do Brasil S.A.;Colocaciones;36078.0
Banco Falabella;Colocaciones;3341458.0
Banco Internacional;Colocaciones;2204109.0
Banco Ripley;Colocaciones;706078.0
Banco Santander-Chile;Colocaciones;34974868.0
Banco Security;Colocaciones;6227884.0
Bank of China, Agencia en Chile;Colocaciones;0.0
China Construction Bank, Agencia en Chile;Colocaciones;237010.0
HSBC Bank (Chile);Colocaciones;169348.0
Itaú Corpbanca;Colocaciones;23607957.0
JP Morgan Chase Bank, N.A.;Colocaciones;0.0
Scotiabank Chile;Colocaciones;25740685.0
