Instituciones;Producto;Monto
China Construction Bank, Agencia en Chile;Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior;0.0
HSBC Bank (Chile);Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior;5.0
Itaú Corpbanca;Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior;536.0
JP Morgan Chase Bank, N.A.;Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior;0.0
Scotiabank Chile;Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior;2.0
Banco Bice;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco BTG Pactual Chile;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco Consorcio;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco de Chile;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco de Crédito e Inversiones;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco del Estado de Chile;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco do Brasil S.A.;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco Falabella;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco Internacional;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco Ripley;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco Santander-Chile;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Banco Security;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Bank of China, Agencia en Chile;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
China Construction Bank, Agencia en Chile;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
HSBC Bank (Chile);Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Itaú Corpbanca;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
JP Morgan Chase Bank, N.A.;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;0.0
Scotiabank Chile;Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile;314456.0
Banco Bice;Activos/Créditos y cuentas por cobrar a clientes /Total (1);6091514.0
Banco BTG Pactual Chile;Activos/Créditos y cuentas por cobrar a clientes /Total (1);828749.0
Banco Consorcio;Activos/Créditos y cuentas por cobrar a clientes /Total (1);3222371.0
Banco de Chile;Activos/Créditos y cuentas por cobrar a clientes /Total (1);29584109.0
Banco de Crédito e Inversiones;Activos/Créditos y cuentas por cobrar a clientes /Total (1);32810638.0
Banco del Estado de Chile;Activos/Créditos y cuentas por cobrar a clientes /Total (1);25245374.0
Banco do Brasil S.A.;Activos/Créditos y cuentas por cobrar a clientes /Total (1);35437.0
Banco Falabella;Activos/Créditos y cuentas por cobrar a clientes /Total (1);3807584.0
Banco Internacional;Activos/Créditos y cuentas por cobrar a clientes /Total (1);1944270.0
Banco Ripley;Activos/Créditos y cuentas por cobrar a clientes /Total (1);897686.0
Banco Santander-Chile;Activos/Créditos y cuentas por cobrar a clientes /Total (1);32216488.0
Banco Security;Activos/Créditos y cuentas por cobrar a clientes /Total (1);5890425.0
Bank of China, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Total (1);0.0
China Construction Bank, Agencia en Chile;Activos/Créditos y cuentas por cobrar a clientes /Total (1);179466.0
HSBC Bank (Chile);Activos/Créditos y cuentas por cobrar a clientes /Total (1);208443.0
Itaú Corpbanca;Activos/Créditos y cuentas por cobrar a clientes /Total (1);22764732.0
JP Morgan Chase Bank, N.A.;Activos/Créditos y cuentas por cobrar a clientes /Total (1);0.0
Scotiabank Chile;Activos/Créditos y cuentas por cobrar a clientes /Total (1);24504655.0
