tbl_poc_cmf_activosbanco2_mes.instituciones,tbl_poc_cmf_activosbanco2_mes.producto,tbl_poc_cmf_activosbanco2_mes.monto,tbl_poc_cmf_activosbanco2_mes.mdm_fhnew,tbl_poc_cmf_activosbanco2_mes.mdm_processnew,tbl_poc_cmf_activosbanco2_mes.mdm_hash,tbl_poc_cmf_activosbanco2_mes.periodo_mes
Banco Bice,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,2574.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,11ce54018ba1e290d1d884128d63831c2be99a1867e06c88458a7d8ec0d8eaf1,2019-09-01
Banco BTG Pactual Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,e70aa33a93a249e52389c61f909d1fa1a543cc2493489dddc8b52a2e75984c17,2019-09-01
Banco Consorcio,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,4109.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,0379f8a0fc6894ccc171e1169f604393e953798fe521aa11e0781c25c2f3b869,2019-09-01
Banco de Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,315248.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,1973440ffe54718df0404cf9ed3f230d74f2e7bfbc8d5cf2686866d3547f9d21,2019-09-01
Banco de Cr�dito e Inversiones,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,257868.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,9c653079dd12c350e9ee4f682d50fc8259ac53ec9da2bd1ef6076e9a0a8d5a35,2019-09-01
Banco del Estado de Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,196472.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,54b481974021d816518261c3160b5880d01fa700c3e4a7c2e972c3f2c1c4c6ef,2019-09-01
Banco do Brasil S.A.,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,9275fa0814217f5ba0487c5db921f223196a3adff9a7f0bff36e44dc2cad3d6b,2019-09-01
Banco Falabella,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,204420.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,82c5bcee9069fde048bd939220653e2e8011a58cc7508c407a5a0b5f457a4ab7,2019-09-01
Banco Internacional,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,589.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,6a4b72ec66f7d14b93c791d474de2e69995f0fc3d10e855e1ef4eff9f18594c9,2019-09-01
Banco Ripley,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,96114.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,f9143c72d4f1db52d3e47d9450949e1ee3aaf9a6e71d0c90b2cdca1d4dcc3003,2019-09-01
Banco Santander-Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,260382.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,ff209db8cf591770908a25fc7883ffca6cf57bc97fcf35c76632b10493140899,2019-09-01
Banco Security,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,22528.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,137ed0901fa8f5d945627d9ddb5c9e836594ac83f5fbf22e3b1d7da71e2e9be6,2019-09-01
"Bank of China, Agencia en Chile",Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,1527f15f9147ecdc57528d72fda0bdf53fd06e12888fd7b9eac40ca3a1135200,2019-09-01
"China Construction Bank, Agencia en Chile",Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,71791199e87f4c63d3ae2aa70daa7493ac182c49b634ac561594e8ca766b7eee,2019-09-01
HSBC Bank (Chile),Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,1.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,5090d0a9172d40af87e784a624e209a37b19fd34417561057d719ff8b8840365,2019-09-01
Ita� Corpbanca,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,180592.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,16faaebc25c7172c8410ac491ddb41d20e8a61c30f2e2f59b932217618e087c4,2019-09-01
"JP Morgan Chase Bank, N.A.",Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,d481ce4db742dc5e3abd602137f9803bb9625c4aeca7543efc5e66ff2432297b,2019-09-01
Scotiabank Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones,248515.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,8540498eb56a2d9fb9447357df6da41a229c07ef53d8c6cd88e0ed7f8b17fb73,2019-09-01
Banco Bice,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,1072419.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,8e72416b3dbf0267ff3d63ed7e1a8fef0e0cf1f53a0ccb99fc531cf5ce9a7fd6,2019-09-01
Banco BTG Pactual Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,a569992d901d84678044c45abf09cd0f9628e4f83bbac8dde6372cbac5f570bb,2019-09-01
Banco Consorcio,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,336042.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,4aa4118ae0b25922fa779fcc2f95f19fc737370699f5db646915f4e6feffdd2e,2019-09-01
Banco de Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,8880650.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,3057daa6f2b63b56857a5f359eecb1b76789132db2a8d604553bc73f495aec85,2019-09-01
Banco de Cr�dito e Inversiones,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,8039285.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,a5ab238b81ca90c939d037ab23a0bec99f59f8e35c3277d7caae8db5795c53c3,2019-09-01
Banco del Estado de Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,10039554.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,d0e16fe9961f15e53f3ece4b7d136c0ffd71650c15b2218aedaa2d2738027158,2019-09-01
Banco do Brasil S.A.,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,8bc6248ca2c52350186dcf8c28f9216a61d706e889d79f9af4460a3591ed1574,2019-09-01
Banco Falabella,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,479565.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,fe43b337de7c056d1a24ef6784184b165b5e6d95cb14504b33e8b1bb60218745,2019-09-01
Banco Internacional,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,33759.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,0b5206b70376f7c62d1b4167190275c7d3d2d86e1e40a5fdd8ee9cdb5ba2515f,2019-09-01
Banco Ripley,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,27288.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,939b508a4f903d1afcddd10c819bd38f04e20b59584c0e27a340ef7b6156d3e7,2019-09-01
Banco Santander-Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,10899784.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,7ecd723d8908c31f690d0c53f2dde6360cb681798b8944775fb59ef04c795ec9,2019-09-01
Banco Security,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,684732.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,19a348dad8a355ddfdafc46cde7ab2a82ef2b36f712a2fde425da6b7ec05877a,2019-09-01
"Bank of China, Agencia en Chile",Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,3794ba07ad2c57ea323ef44208af40d452e24b04febacb2d60476d314f2f4a63,2019-09-01
"China Construction Bank, Agencia en Chile",Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,39d700afd61cf3c25988f07d340cbf280b440665af2ef2a8d899e09b1379acb6,2019-09-01
HSBC Bank (Chile),Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,987b7f8ec394f58c265e6d554bcb0fadf6d59fa4d50d79d95545fa7a90fb8ee0,2019-09-01
Ita� Corpbanca,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,4646255.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,db1c83a812127dec59a443beb3d57063649424d0c72b4c79d3ee81d445c7f40b,2019-09-01
"JP Morgan Chase Bank, N.A.",Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,8f8a9760b380fd0f45eec4cc43f060af6bd1c7b6656f67910c370d0cd295d13e,2019-09-01
Scotiabank Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones,8820955.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,5e90344ba96c26386ecbeece28800699d05bacb0f78f02924de7f6506649d218,2019-09-01
Banco Bice,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,1253.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,c0ee343077a4a38f61e3f06d8ff2f63dc29eb2999b66ee4e5ff2ffc794138f4c,2019-09-01
Banco BTG Pactual Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,56468fd5c89869eeda074abeb15ec39e081294684fa63caed1ace99acd225369,2019-09-01
Banco Consorcio,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,748.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,9fbe68c88d8d4b6f0f6d5d2fe885ac56c529221921140389ff16116557cc4020,2019-09-01
Banco de Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,27212.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,3930b6a7c49687eaff49d90dc6c640c667e742b72c96f0681a6fc69cdf36409f,2019-09-01
Banco de Cr�dito e Inversiones,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,39173.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,e143893b4b38b55a917ced7674ba51ab62fc25611ac50f036a2c44669a300e96,2019-09-01
Banco del Estado de Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,164450.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,bb356bf29377d5369b102a691be357894e83b2225db494e5df4f78cb2cc50ea3,2019-09-01
Banco do Brasil S.A.,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,cee381bef92134a055677ccca7e6ce4b4ab02ad78850e9abc60108448fc760fc,2019-09-01
Banco Falabella,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,3325.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,ce003e26d325200522f896902da788d212a61b479ed3cb18db37bbe79441e439,2019-09-01
Banco Internacional,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,177.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,a2425ab4438d1e353ee51045d550ee44cdbe6060fd87847045e26329691a32a7,2019-09-01
Banco Ripley,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,106.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,ac029588efae0a685f13fed0bc6542bc86caac9bc4523853705e2b91b5918590,2019-09-01
Banco Santander-Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,61071.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,b4bb2e5d99870b227f7607fd93890a09db9e90c9fc49b08f1593b6aabc0431c8,2019-09-01
Banco Security,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,1279.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,ba7a689a6e0920380a6b9c6915cc8a9f4eb97477580e1944581f34198c8ab5d4,2019-09-01
"Bank of China, Agencia en Chile",Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,586f2672a06bd38ffe68054d31fd032b742e4ee0faf2cf4d54b0d74c66455f3f,2019-09-01
"China Construction Bank, Agencia en Chile",Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,ad297cf5bac4ee26f61a6b4076b0d1c26c9a8619c5ad9d4f3352bc0c96e17e9e,2019-09-01
HSBC Bank (Chile),Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,c26b48ab93ab2dc7dd0b4970f774ac572de7819ae19a66edc4cf6dacb795528c,2019-09-01
Ita� Corpbanca,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,36074.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,3579115fe760a49e9a09520c8efec0c38e80299f25d16c626887bf56d68a2aed,2019-09-01
"JP Morgan Chase Bank, N.A.",Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,8c80e1dd1ef72eeb9e0626823e7571fe9efc4e9e56b592616f6cae9457d14a1e,2019-09-01
Scotiabank Chile,Activos/Cr�ditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones,44772.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,95f0eb2fc76ae6d6281f0319b0b3c5afd86d9cf87341325782f1a7bda3df8203,2019-09-01
Banco Bice,Colocaciones,6065313.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,c8f21d27d88a9afb256be25496feb996a55539d4d989595f6bd9aab29fb788cb,2019-09-01
Banco BTG Pactual Chile,Colocaciones,872978.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,a2333fb6c17f010d73ec9ef5d0aec6ff5e7045a51bdc3ddb6d7c480a396a1adb,2019-09-01
Banco Consorcio,Colocaciones,3197200.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,66e1a0928181ea0d75a15bef2a7e181626e8e9fc511b3ed89a8fe8850a7a13a4,2019-09-01
Banco de Chile,Colocaciones,30099012.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,1d372e9a26012c37ef1eeacddc26110c4c24c073fa844cc77703c6da7b80e031,2019-09-01
Banco de Cr�dito e Inversiones,Colocaciones,32744315.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,e69a41403ff0884ed845833ff22363c436437ed2dae6801050bcc36512bc758f,2019-09-01
Banco del Estado de Chile,Colocaciones,25839574.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,882fb71397ba3bd498e3108ce3f0ee6e14e97dd13eeb4fdecbeaa7bc35247fd2,2019-09-01
Banco do Brasil S.A.,Colocaciones,46109.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,8d766501fc9c1d96848afcbd8f7643d332c9fcea157fc4e3e26db81781428580,2019-09-01
Banco Falabella,Colocaciones,3774187.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,30474aa7d1cfabab40a0d1427162f31b16ce6cd321ec948b57e0de136356ed4a,2019-09-01
Banco Internacional,Colocaciones,1982368.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,653a45a5b45916c63ee24860f1b2ff5cfcc211a7c75b0ee4165c0ee3faeddc06,2019-09-01
Banco Ripley,Colocaciones,893402.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,248a17a609c52f2c54d510acf1859347a61dff29eaea28572c6000336e98bf99,2019-09-01
Banco Santander-Chile,Colocaciones,31905207.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,cd4b88bfb580ace30f5717192131a49500ea9977f2eff55770f3ccf892db4bff,2019-09-01
Banco Security,Colocaciones,5822872.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,eec207299ee20c1c63200815554f2305c3087a671454a29d444324d71b291274,2019-09-01
"Bank of China, Agencia en Chile",Colocaciones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,6484ba7bcc6dd2b6c5694b03d532dcc9d9b07d9eadc8dce8db2b49f2915071da,2019-09-01
"China Construction Bank, Agencia en Chile",Colocaciones,172592.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,20adad95183f70d08579350b050db8e5215139723f5c79d96435cfd095f60b52,2019-09-01
HSBC Bank (Chile),Colocaciones,247318.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,cbcb8eb176f02fd57fdd2296674a4375b822f57c8e4c2978cd48046f8fcaaa8e,2019-09-01
Ita� Corpbanca,Colocaciones,22594958.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,40fb309e1ca496f0336eae5d8f7afb9e1e27527a85f62e10b0d1bd4d33e3afec,2019-09-01
"JP Morgan Chase Bank, N.A.",Colocaciones,0.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,74be484112c5593041ab7e6de8f4614efe2c9c96d96baab2444f47383794be8a,2019-09-01
Scotiabank Chile,Colocaciones,24444956.00,2020-12-14 20:29:56.307,com_soluciones_poc_cmf_process_activosbanco2_mes,3ba741bc97ec53b748067ce275cea144aad857d33a55958012e227c6fba7c2de,2019-09-01
Banco Bice,Activos/Adeudado por bancos (neto de provisiones)/Total,0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,1943c03834248de37dbcd901bf388bc6ddebd953c93ea4dc9bdf1903c644dd0a,2019-10-01
Banco BTG Pactual Chile,Activos/Adeudado por bancos (neto de provisiones)/Total,0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,3e4681f9b03f5922036a51aea667424b9b58bb5d8881897bc05f932bb97af97e,2019-10-01
Banco Consorcio,Activos/Adeudado por bancos (neto de provisiones)/Total,0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,ad4c2188b6bd79f70b2e5314ed21e3a90cb61447d7d9cc42a29ef23239c64b12,2019-10-01
Banco de Chile,Activos/Adeudado por bancos (neto de provisiones)/Total,894175.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,b0a586fc72ed29f2905d26e347d5ad132eeef86933d44528bfae1eaee7bbb25a,2019-10-01
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Total,360533.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,5ba1d58a80f0f5d363f32eec57b9a65cf0b1cef6871820dc62ebecb0e649a067,2019-10-01
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Total,685352.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,5e52790a9194658cf4cb6c24dd7fb5db3fafd988a066645d3258e2b1b9044576,2019-10-01
Banco do Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Total,15730.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,c0e0827bc761ef2fa88d9a4f4b7d6111288e2a30fe68e6fbca6cd6177cb8bfb8,2019-10-01
Banco Falabella,Activos/Adeudado por bancos (neto de provisiones)/Total,0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,079a26c22228eabe1863a8238bf8856262f723e1e142821e726795747c603ca8,2019-10-01
Banco Internacional,Activos/Adeudado por bancos (neto de provisiones)/Total,0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,8374d4833b1fe11ca303a7f72327d8d9eb90db227ff65a9f53caf66de420cfc3,2019-10-01
Banco Ripley,Activos/Adeudado por bancos (neto de provisiones)/Total,0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,ff5cf5544837af77b53a5c0a1fbaffa27825c0a529ac9cab65edaa4a5873c609,2019-10-01
Banco Santander-Chile,Activos/Adeudado por bancos (neto de provisiones)/Total,5295.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,404253dae14cdfa13da51aec3222b8cca3bddec812d73e3df3abcd9015d0cdee,2019-10-01
Banco Security,Activos/Adeudado por bancos (neto de provisiones)/Total,1301.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,8e25b909d50d517e20815b7a04940b5ee394305b55fd82afe8e6ea1f2bf5e10a,2019-10-01
"Bank of China, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Total,0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,28d8f578501e1feb0c08f0c01b63dfc41f4d25c3bac3b41476129d5dd6a4dfde,2019-10-01
"China Construction Bank, Agencia en Chile",Activos/Adeudado por bancos (neto de provisiones)/Total,5383.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,6a3dd9d4df70d54b809459e6d473df7132be57a1429ff1a2b5803179267bcb34,2019-10-01
HSBC Bank (Chile),Activos/Adeudado por bancos (neto de provisiones)/Total,45936.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,937f1d93a894d2dd67e417635f8a948a4bbb46cce9675dabbdbf7c81e152f368,2019-10-01
Ita� Corpbanca,Activos/Adeudado por bancos (neto de provisiones)/Total,67451.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,55413fdcf351475492367a05bc658aa4a42cd4fd7e3757adfedd67ec8d614035,2019-10-01
"JP Morgan Chase Bank, N.A.",Activos/Adeudado por bancos (neto de provisiones)/Total,0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,281a2f174c2481c7dea5b086be7e9a77e0254285f41359931d92ffc033a89e41,2019-10-01
Scotiabank Chile,Activos/Adeudado por bancos (neto de provisiones)/Total,316399.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,3f7d0472f045f28daed64b3e52f01adcfc861ee8012c8921fa73cc655382f68e,2019-10-01
Banco Bice,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,246177fc7de6ef12d144eeccc57cdf8b34991934f2f8a52cf9884b37780c8169,2019-10-01
Banco BTG Pactual Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,94892a2a02d372e108e89fd0e5f4a5a64cabdaa41a6b5b058a132bf1276928ac,2019-10-01
Banco Consorcio,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,c5405598c7c13cefe36cd246bf29f7d384049e4d24f9510254f87184df857a27,2019-10-01
Banco de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),470023.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,eefac7d322e5633e49ef70e351811bbe28a49f99ea8623bc1ae75f6c4136cbef,2019-10-01
Banco de Cr�dito e Inversiones,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),0.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,4d1bf863028593b4c98fb87d99f862a4b0211caec09449f0d8cbc7f82a1fcc38,2019-10-01
Banco del Estado de Chile,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),762.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,9367d55166a926ef484af00a69c15512fb96e1b6806800d229ce009678986afd,2019-10-01
Banco do Brasil S.A.,Activos/Adeudado por bancos (neto de provisiones)/Bancos del pa�s/Total (1),15742.00,2020-12-14 20:30:45.82,com_soluciones_poc_cmf_process_activosbanco2_mes,cad15909cbff4b3b600fd37a05eb2953a8237a3d0c032746babc125c3e8837e7,2019-10-01
