tbl_poc_cmf_activosbanco1_mes.instituciones,tbl_poc_cmf_activosbanco1_mes.producto,tbl_poc_cmf_activosbanco1_mes.monto,tbl_poc_cmf_activosbanco1_mes.mdm_fhnew,tbl_poc_cmf_activosbanco1_mes.mdm_processnew,tbl_poc_cmf_activosbanco1_mes.mdm_hash,tbl_poc_cmf_activosbanco1_mes.periodo_mes
Banco do Brasil S.A.,Activo fijo,50.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,c4aac97708c680c6bd0a45c87df8f3f1c21feb7fdcfb3e26ad6588a4ca2e373e,2019-12-01
Banco Falabella,Activo fijo,11276.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,86bca78194c2ba69414ecb4d6d3ee36da2d6caa6a659ba6eda5c9a1f6d396a4d,2019-12-01
Banco Internacional,Activo fijo,2369.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,6d593398b66fd1c379506a29bd2f9895750da08a5bade9fd2756b809bbcef7a9,2019-12-01
Banco Ripley,Activo fijo,3046.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,3a8e1381147337df89375415720d78f7c52d22d857fba21dcccd9eb50a13b383,2019-12-01
Banco Santander-Chile,Activo fijo,197833.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,a9e0d1500373b24c41c4aa3d94f2370db69f5299b0d3c32d438ee0ca472bf8da,2019-12-01
Banco Security,Activo fijo,22168.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,599b558ae6fc9df71a71f089c5c535b67566f4fd8e907f3b9c6b6f6a4a8364a3,2019-12-01
"Bank of China, Agencia en Chile",Activo fijo,605.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,be05b0117624614cd787de116e1e41dc45b10f2aed8cbd5a739b68fdc2069ad7,2019-12-01
"China Construction Bank, Agencia en Chile",Activo fijo,150.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,8f618c1b9e07de280f1219a2ee0b2179d5d3aa99ac23e35f70c77efc20534105,2019-12-01
HSBC Bank (Chile),Activo fijo,899.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,6c946d986b800369466023d2467609a48d0e1de835bc86f9edb8b112af9cb61c,2019-12-01
Ita� Corpbanca,Activo fijo,57962.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,4a2e0ca9d591e235d949582eef342bce63a6ba3abf6d4fa08de3abf035dd6354,2019-12-01
"JP Morgan Chase Bank, N.A.",Activo fijo,1089.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,61e11d865a22ac7c757c2b3083dee77f4e9c848a0160ef26fd846e4e399f4689,2019-12-01
Scotiabank Chile,Activo fijo,112459.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,4489f42c0733127e840bffbbca463a920fef65cd55e593e76ee1869bf24d5367,2019-12-01
Banco Bice,Activo por derecho a usar bienes en arrendamiento,14555.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,b468633b4392c49b2b2257d01ab75492d05642445c82eedae6a4787fdcee6201,2019-12-01
Banco BTG Pactual Chile,Activo por derecho a usar bienes en arrendamiento,10272.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,28b461ed82934c568fcbb22d003fe22881ffd3c0d36741638c85ea29aeddfc5a,2019-12-01
Banco Consorcio,Activo por derecho a usar bienes en arrendamiento,3741.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,85a38b9e82d7c4f90e205a354abead9c118d6826b1e597614409ae79049af7d5,2019-12-01
Banco de Chile,Activo por derecho a usar bienes en arrendamiento,150665.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,a14542dc4ae2ecdd5fb032be69eb25de2cf33063e70cd2650049b2c62b73f345,2019-12-01
Banco de Cr�dito e Inversiones,Activo por derecho a usar bienes en arrendamiento,231344.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,e55ba56314b0664127f235beda7096a413cb9842ec1ba7780a88686b0ea74741,2019-12-01
Banco del Estado de Chile,Activo por derecho a usar bienes en arrendamiento,98015.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,45b1f668d4283f7db0b4e82c2c56e65b14500b3619b78691c057500a5d17f38a,2019-12-01
Banco do Brasil S.A.,Activo por derecho a usar bienes en arrendamiento,510.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,99a2748b650f62e1d3cfbd70daab2de77c15a6d5d94a472a9f25974cb73b4238,2019-12-01
Banco Falabella,Activo por derecho a usar bienes en arrendamiento,26574.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,dbd8a542017a08aec1c4a8e05b9a6b63d447d73a8461f8964fe5ad850e76d11b,2019-12-01
Banco Internacional,Activo por derecho a usar bienes en arrendamiento,23973.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,e853c582cbd0631b7c05db5c7ad17637e39f52fe7e4910f73c2f57fdbfdaa676,2019-12-01
Banco Ripley,Activo por derecho a usar bienes en arrendamiento,19540.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,7b8a80ca0e20344ec4954c7784343b89753ea45e2dd6f060e70aea282ec39b46,2019-12-01
Banco Santander-Chile,Activo por derecho a usar bienes en arrendamiento,210500.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,01b1ddcd44f943c657badcdf556f9e6c1615ef77a0c918cc273de6d6a1cb05f2,2019-12-01
Banco Security,Activo por derecho a usar bienes en arrendamiento,8206.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,426fdb29d3c531859281697a1e505ab229224e7e0b484a4c1bcf676e37aec0ac,2019-12-01
"Bank of China, Agencia en Chile",Activo por derecho a usar bienes en arrendamiento,625.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,d9befd1f6ce2773eeaab7fb8a606553871ef597b00e9b4ac155241db007e0e5d,2019-12-01
"China Construction Bank, Agencia en Chile",Activo por derecho a usar bienes en arrendamiento,774.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,e8cd9937ea24417bb84fa6151a00f3d239969263019a3fc0e69e2189259f90e5,2019-12-01
HSBC Bank (Chile),Activo por derecho a usar bienes en arrendamiento,2831.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,5aae9c781f369f3a637b3cb2ad606310671299dd9830bdd27b2b4857a4bc163f,2019-12-01
Ita� Corpbanca,Activo por derecho a usar bienes en arrendamiento,204559.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,3e1aed3e67dce2769ae1d87e4e881f5de95062ffb6fae92f1c43368a0a92fafc,2019-12-01
"JP Morgan Chase Bank, N.A.",Activo por derecho a usar bienes en arrendamiento,3362.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,d797ee86a3a07acc0bd5f2fd967cfa7e55ac82de43d76503561cb925843c51da,2019-12-01
Scotiabank Chile,Activo por derecho a usar bienes en arrendamiento,236637.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,61b1e3684e991b5e22a968a53c419357812a59ee01afea1f24155f9680f8ed56,2019-12-01
Banco Bice,Activos Totales,8593893.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,1c8e7065be2c26f83d6cfd4701fc3ef3d6c20a0dd2f0792dbdefefb34ec9c2f3,2019-12-01
Banco BTG Pactual Chile,Activos Totales,1518002.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,4c7712234f0896a626f703039f74fbda7bf5c4903fbeb0b18039ec3c2daecfa1,2019-12-01
Banco Consorcio,Activos Totales,5756872.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,6c71796805407fc067cfa15fe1e67f84133e3c80d8743fe815600ebf90bf5594,2019-12-01
Banco de Chile,Activos Totales,41273333.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,6b7fd183ba23fdb48a414a759d944fee16c7da66338388b408f6e34080750f12,2019-12-01
Banco de Cr�dito e Inversiones,Activos Totales,50336620.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,c09f4976c701372309c5d23a0fdaf2f28b55508a68ddd478314311bbb61a04da,2019-12-01
Banco del Estado de Chile,Activos Totales,43354976.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,081068392584ead9ccfd741220aa81aace7610f4ea439c4f77958cd2b60fffc8,2019-12-01
Banco do Brasil S.A.,Activos Totales,152256.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,843af80c5b9f8ade0225da148ab608497b8e2381a9e9b291dddd2317b98a20f5,2019-12-01
Banco Falabella,Activos Totales,5359506.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,c67f08f54a56f61a7accf3ba423e28d87dcd0062647be7c520f0689bc9dc8b50,2019-12-01
Banco Internacional,Activos Totales,3309877.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,a6dd051fd77b4392c0f3e38a9132f8ed5704dd8d4d5f3366c722f661a3adeced,2019-12-01
Banco Ripley,Activos Totales,1139141.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,ed923ddc4983dec586feb99e1f9fadfe78e90574bd11c662cf8bbd20155eaf42,2019-12-01
Banco Santander-Chile,Activos Totales,50578246.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,9cf114cf6c672a9ebf80b96668bb118972f7eca5b32b07e4f970f006af19aa65,2019-12-01
Banco Security,Activos Totales,8264770.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,724e82ff4968823a10c54d28807921ed33fcc6f871142b2bbe092a4b0788dd17,2019-12-01
"Bank of China, Agencia en Chile",Activos Totales,41735.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,13d51899ddea37c857139037c308cb88142c4f77b8ba7e86ca17a158f938ff1b,2019-12-01
"China Construction Bank, Agencia en Chile",Activos Totales,270555.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,7c99c41623193c9b205b9cb2ddae537b4f8f210e08fea53dfce6d463628caa3f,2019-12-01
HSBC Bank (Chile),Activos Totales,1263154.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,20bccd8f62231f892b6ed30d350b3a5ea1c1a70ed2d8b5451f4fa3734f756795,2019-12-01
Ita� Corpbanca,Activos Totales,33785687.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,93c4756f208adb2fd6b4947cb6cba0e47937c9dfb398db2b0ec587056c6227c0,2019-12-01
"JP Morgan Chase Bank, N.A.",Activos Totales,848144.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,4a727357ba75e0859b09c62c98bfef35e9a8c26e1a42619dfa1e4b69f85d674a,2019-12-01
Scotiabank Chile,Activos Totales,34653490.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,cc89f640ebbca00a188020695bddd835ceb3cdbb677ae703510c6cfc2673f6aa,2019-12-01
Banco Bice,Cr�ditos contingentes,1640376.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,f13f7718f09e6a3eb2f857cdbc92e1e1fb19fd300e63f6830cae71a430579c67,2019-12-01
Banco BTG Pactual Chile,Cr�ditos contingentes,128374.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,5033394ccb0e6910f2634e979128647d2f752a808c5b9f3d9f4290acbeab2eab,2019-12-01
Banco Consorcio,Cr�ditos contingentes,98199.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,6547b239f9946106a7f5f3a4b6f40030e0d5dd31ad0e4bde31ba52c04985c8f2,2019-12-01
Banco de Chile,Cr�ditos contingentes,11001240.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,432940e2ebf3ecd28865d41404a73dd55a40d3ec6b17943e7bc8ef54966b0106,2019-12-01
Banco de Cr�dito e Inversiones,Cr�ditos contingentes,9911054.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,c4b1cd3acd960644889a6fb11f4bfe2eeaaa43d8f4aeed1a13e87671af2d8abf,2019-12-01
Banco del Estado de Chile,Cr�ditos contingentes,4445825.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,21db087b1159aa146631e06621ad0107e61f625549d92e67a22cbb7cd8057c69,2019-12-01
Banco do Brasil S.A.,Cr�ditos contingentes,2650.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,a2b6d984786685af1a9890448854fb352270db6d95293e7bf60aabf924bedada,2019-12-01
Banco Falabella,Cr�ditos contingentes,3347305.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,0646f1aa2e95c13f94f341b194124eb2e3412234619e0f066e3003996cdcc4c6,2019-12-01
Banco Internacional,Cr�ditos contingentes,335643.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,ab6aadaa1b3fe8da2ea9e55a8ae0077b60694b9f37be80ad3cd6fff3d1eba7fc,2019-12-01
Banco Ripley,Cr�ditos contingentes,1573372.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,bacf7dd6972ca4746c2195a8866b297e349aa6fb0d2ebec8a86088ef12ca5715,2019-12-01
Banco Santander-Chile,Cr�ditos contingentes,11811021.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,316fd6887ba1bbe8d410093a8ace0de3a914c2cdd403f68f883e5789c8ae3d9f,2019-12-01
Banco Security,Cr�ditos contingentes,1189866.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,a62ec2d75a997bc34830e1f5d607f5072b6c75d00c007c040c45907980cabea3,2019-12-01
"Bank of China, Agencia en Chile",Cr�ditos contingentes,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,b9d50c22f7ce5918a4a49d146810b8a513e7f11e72cae84b2d05661b47a75015,2019-12-01
"China Construction Bank, Agencia en Chile",Cr�ditos contingentes,22287.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,2b430c95c1eb0f53f0ee8065060910edb68e91056c5ff94dd17d65f5cce867d7,2019-12-01
HSBC Bank (Chile),Cr�ditos contingentes,37786.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,ba9da43c21ec4f29f2fddaa3449228a114fb1dcc2ee6d19fddc57e3498b645f5,2019-12-01
Ita� Corpbanca,Cr�ditos contingentes,5940086.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,0212696a6b448759d5cb2adc7844a4a5633b3307e0d03207cfc549f6c5a3d32c,2019-12-01
"JP Morgan Chase Bank, N.A.",Cr�ditos contingentes,2000.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,34e128e1c758f75cd03030909b2019addfc6da6edaa126d2fb85de08b034d859,2019-12-01
Scotiabank Chile,Cr�ditos contingentes,6953725.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,92df994d5da9b5564fed4f7409c184b71fdcb4ec42c94b6c88cf71fa0341f50b,2019-12-01
Banco Bice,Colocaciones de comercio exterior totales,337738.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,58457b81702d9b580f3131edc511bd904417708846fb7305d6b137d57b3c8a64,2019-12-01
Banco BTG Pactual Chile,Colocaciones de comercio exterior totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,84da7bca89ce0fcc180f98d7644322d84ead5f7a27f33ed17cc63ec3609e74d6,2019-12-01
Banco Consorcio,Colocaciones de comercio exterior totales,89823.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,5a49dc6babecca51e17430f7da338698a596b427a7e6dc1fcfa44064bc230349,2019-12-01
Banco de Chile,Colocaciones de comercio exterior totales,1501999.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,cd5f4345577ae80d9b69c3d86a359f06ef0665b90b6073ec80ca8ed65e75086c,2019-12-01
Banco de Cr�dito e Inversiones,Colocaciones de comercio exterior totales,1096327.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,3c9d2e8824777c8507028c32557733fc20e2a25b5f2e14eabb4675074e868c8f,2019-12-01
Banco del Estado de Chile,Colocaciones de comercio exterior totales,1011407.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,073843991d4a2470b2ce7b51297bc776e49f181d244460b6704ca93df2296553,2019-12-01
Banco do Brasil S.A.,Colocaciones de comercio exterior totales,14971.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,2addf8516fd177ae35c93cd924894f2ab1a1a2a6930672aa44d563fd66da685a,2019-12-01
Banco Falabella,Colocaciones de comercio exterior totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,121c2d6ebdaaaae734ca462af030d15da85c9237a0dfd459b3c3084a466350b8,2019-12-01
Banco Internacional,Colocaciones de comercio exterior totales,53601.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,c274fae407783fe3849c86aa319580a88ea26cc019b5846be0a56aa47dd66a75,2019-12-01
Banco Ripley,Colocaciones de comercio exterior totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,d1de101df5615233813ccee97f89ecda489cc39d2ac2bfb2f977cc8cce22ff90,2019-12-01
Banco Santander-Chile,Colocaciones de comercio exterior totales,1728485.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,f134d0a1972d596580a5497003c45f830b4378506bd6cbaa046e3ff52aeaaaac,2019-12-01
Banco Security,Colocaciones de comercio exterior totales,216845.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,d34d9f3e022ef09721b61ef7b8d3072d7b5f5c1851e09a0b86d0e9087ecb9735,2019-12-01
"Bank of China, Agencia en Chile",Colocaciones de comercio exterior totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,fbc9418b8921dc339b002af63fe0f4b0197cb6123445a60b653b6fa8767c672f,2019-12-01
"China Construction Bank, Agencia en Chile",Colocaciones de comercio exterior totales,40603.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,fabf832e02c22c006a7e30feb8350459984415e3f68899f2c8993c3ea0dd2a50,2019-12-01
HSBC Bank (Chile),Colocaciones de comercio exterior totales,19196.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,13ea87bc59d330c6497a8259c1bb374759f5c98ccafedd4ebefc36bdd1606915,2019-12-01
Ita� Corpbanca,Colocaciones de comercio exterior totales,1109169.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,27377cb177846fdd169a7ddf19e19ea1cbc45cbc60dddc2b70575784fdc8319a,2019-12-01
"JP Morgan Chase Bank, N.A.",Colocaciones de comercio exterior totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,25d2294f4441e47f4633be3d55e48ef7b46ab7ace4162e25e6a735e0c4ac54d5,2019-12-01
Scotiabank Chile,Colocaciones de comercio exterior totales,2141608.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,394601fa24d166d526a327c4d779f46ec3066016cfbe9cbba02285d23062d8b5,2019-12-01
Banco Bice,Operaciones de leasing totales,459165.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,36e3e61cb209bbe3bc7a0865743700bb4eaedeb033e5cdb26b5e1dbe7e63eb56,2019-12-01
Banco BTG Pactual Chile,Operaciones de leasing totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,9e407fa5038b8e0d7748ffea18a8256bb0cc135fc0125f3d1262bf36f3b9e6d1,2019-12-01
Banco Consorcio,Operaciones de leasing totales,44114.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,2d48df9f0de00c91287fbc9997ad388f62f6f8622233d233a7bf46927d09f08e,2019-12-01
Banco de Chile,Operaciones de leasing totales,1619220.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,462de693ff1eb9f81b814cb4fb193b8495cc89cc60a62e6d637b0c64f4a6e063,2019-12-01
Banco de Cr�dito e Inversiones,Operaciones de leasing totales,1612780.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,e74fda401b3821d8d45c8ad1b885b9f3166c39f4725d71750736dc9cd6116526,2019-12-01
Banco del Estado de Chile,Operaciones de leasing totales,825760.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,31689ebb6c69c1ed030b49a3a81fd75719fab1e1c68a2d497d865d80d010d619,2019-12-01
Banco do Brasil S.A.,Operaciones de leasing totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,2aaf5f50c003be9f3f1c90b1a235900751e3491ecfedc6206eb3073891178153,2019-12-01
Banco Falabella,Operaciones de leasing totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,37ae99f4321251ba6a2626f3479cedd3c484631105e17ce595fb3656bb1d6185,2019-12-01
Banco Internacional,Operaciones de leasing totales,194415.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,47b697c0c8f2fc957f3f2caa274b1b942028c2272fe5786884b7583a701438ba,2019-12-01
Banco Ripley,Operaciones de leasing totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,eaaa578650d85b55ce33a1ea19bfebae946920277ee031d1c95e12810c5ae9b3,2019-12-01
Banco Santander-Chile,Operaciones de leasing totales,1428814.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,00b63f630e9ca43dc0e08b26bac4a30c93e15cbd7699808713040df35c35008f,2019-12-01
Banco Security,Operaciones de leasing totales,362922.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,29980bc683c1e2d540ca8410dc29de95466c4d62b1386ad3a66ad9ece490fa79,2019-12-01
"Bank of China, Agencia en Chile",Operaciones de leasing totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,f6ce4835e367ec0bc17600bc83d255ba357e9bd416264dd7ca088ef7d0c8be7a,2019-12-01
"China Construction Bank, Agencia en Chile",Operaciones de leasing totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,d8432ee959d5ee5e4d9edb7be3572df025994ade74119e192c5d50e5b7f80c23,2019-12-01
HSBC Bank (Chile),Operaciones de leasing totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,74c86780a022ff10239f7ed9a2fe1c73f1d01bd1b08e6d33c7aa33f5c405beed,2019-12-01
Ita� Corpbanca,Operaciones de leasing totales,1344909.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,2899f8082c68a4db327ee8c71eff63b25584f7f92f87b218060ed793cba56a07,2019-12-01
"JP Morgan Chase Bank, N.A.",Operaciones de leasing totales,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,3117ce4443519b1fe6054e1f40ba441c96062dee23b0b930e075725915a01477,2019-12-01
Scotiabank Chile,Operaciones de leasing totales,750761.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,7071ca5198693f29214f508517d437e4a5cdc5b42d94d00b41c888e4de6b2b6c,2019-12-01
Banco Bice,Operaciones de factoraje,116390.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,c0a1be7d8b339b26b9e158618f6a951821ca4b7512a876f93b33064cd403c512,2019-12-01
Banco BTG Pactual Chile,Operaciones de factoraje,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,707409d30a58dafd6108305558f582ff42bb1e595320be62886943b48f9cfc56,2019-12-01
Banco Consorcio,Operaciones de factoraje,92849.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,b280deed4c3a3ebb40ccd42248ced0e8a42200e215369abd885ab35f3abf9dc3,2019-12-01
Banco de Chile,Operaciones de factoraje,688085.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,61e7865e9a31027ed016a7760720a46e63f5e567c659e472dce61f2c66c093cf,2019-12-01
Banco de Cr�dito e Inversiones,Operaciones de factoraje,1037530.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,61dd67580bfc38db085468154a5304e101e64d9368d5956702aae503073955e2,2019-12-01
Banco del Estado de Chile,Operaciones de factoraje,568501.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,5c4f03bda5fc223695ac28b0311cc860fd17c4f4ac1d6d215207dc18f7ef5c3f,2019-12-01
Banco do Brasil S.A.,Operaciones de factoraje,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,7940b93d9845c1feae28e6121de95943363790f86b274e2653b30b98e4094bee,2019-12-01
Banco Falabella,Operaciones de factoraje,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,b183d33d723d217bffa90828fd87ab53c6844fee6ff6b378e40888bba0f13758,2019-12-01
Banco Internacional,Operaciones de factoraje,24017.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,f2c6d8df875dbcd8c4e842d546513677e2734e6d597e399519daa4b2c6aa6101,2019-12-01
Banco Ripley,Operaciones de factoraje,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,ae0153d5c47790c08194f3cc94bc2366c078f01a45963ff80641d95e31cd3539,2019-12-01
Banco Santander-Chile,Operaciones de factoraje,489400.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,35b75c1aa85be7d239af0775ad9119c7aeb1f3b2852d1c85cc3f7e947cd0352b,2019-12-01
Banco Security,Operaciones de factoraje,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,ab95a03677117f4fde7c250399e7431af2901a67718dafb88ebbe3992a766f52,2019-12-01
"Bank of China, Agencia en Chile",Operaciones de factoraje,0.00,2020-12-14 19:15:42.777,com_soluciones_poc_cmf_process_activosbanco1_mes,c53794702d12326cb6a41275fbf07a19a9dd529986f5e18d6ebd7c562986fcf2,2019-12-01
